price,release_date,app_name,developer
0.0,2016-12-13,Guardians of Ember - Immortal DLC,Runewaker
12.99,2016-12-13,The Little Acre,Pewter Games Studios
12.99,2016-12-13,The Little Acre,Pewter Games Studios
0.0,2016-12-13,The Little Acre - Digital Art Book,Pewter Games Studios
0.0,2016-12-13,The Little Acre - Digital Art Book,Pewter Games Studios
0.0,2016-12-13,Guardians of Ember - Mortal DLC,Runewaker
0.0,2016-12-13,Guardians of Ember - Mortal DLC,Runewaker
0.0,2016-12-13,Guardians of Ember - Mortal DLC,Runewaker
19.99,2016-12-13,Drive!Drive!Drive!,different cloth
19.99,2016-12-13,Drive!Drive!Drive!,different cloth
19.99,2016-12-13,Drive!Drive!Drive!,different cloth
5.99,2016-12-09,Pixel Puzzles Ultimate - Puzzle Pack: Snow & Ice,DL Softworks
5.99,2016-12-09,Pixel Puzzles Ultimate - Puzzle Pack: Snow & Ice,DL Softworks
5.99,2016-12-09,Pixel Puzzles Ultimate - Puzzle Pack: Snow & Ice,DL Softworks
5.99,2016-12-09,Pixel Puzzles Ultimate - Puzzle Pack: Snow & Ice,DL Softworks
5.99,2016-12-09,Pixel Puzzles Ultimate - Puzzle Pack: Snow & Ice,DL Softworks
5.99,2016-12-09,Pixel Puzzles Ultimate - Puzzle Pack: Snow & Ice,DL Softworks
3.99,2016-12-09,Ball of Light,Nikolay Novikov
3.99,2016-12-09,Ball of Light,Nikolay Novikov
3.99,2016-12-09,Ball of Light,Nikolay Novikov
9.99,2016-12-09,Whispered Secrets: The Story of Tideville Collector's Edition,Grandma Studios
9.99,2016-12-09,Whispered Secrets: The Story of Tideville Collector's Edition,Grandma Studios
0.0,2016-12-09,Palinurus,Watercress Studios
4.99,2017-03-30,Tyrfing Cycle,Demon Sword Games
4.99,2017-03-30,Tyrfing Cycle,Demon Sword Games
4.99,2017-03-30,Tyrfing Cycle,Demon Sword Games
4.99,2017-03-30,Tyrfing Cycle,Demon Sword Games
29.99,2016-12-09,Disney Infinity 1.0: Gold Edition,"Avalanche Software,Heavy Iron Studios"
29.99,2016-12-09,Disney Infinity 1.0: Gold Edition,"Avalanche Software,Heavy Iron Studios"
29.99,2016-12-09,Disney Infinity 3.0: Gold Edition,"Avalanche Software,Heavy Iron Studios"
29.99,2016-12-09,Disney Infinity 3.0: Gold Edition,"Avalanche Software,Heavy Iron Studios"
3.99,2016-12-09,Jade's Journey,Warfare Studios
3.99,2016-12-09,Jade's Journey,Warfare Studios
3.99,2016-12-09,Jade's Journey,Warfare Studios
3.99,2016-12-09,Jade's Journey,Warfare Studios
3.99,2016-12-09,Jade's Journey,Warfare Studios
29.99,2016-12-09,Disney Infinity 2.0: Gold Edition,"Avalanche Software,Heavy Iron Studios"
29.99,2016-12-09,Disney Infinity 2.0: Gold Edition,"Avalanche Software,Heavy Iron Studios"
34.99,2016-12-09,Himawari - The Sunflower -,blank-note &amp; Frontwing
0.99,2016-12-08,Massive: Original Soundtrack,Rootify
0.99,2016-12-08,Massive: Original Soundtrack,Rootify
0.99,2016-12-08,Massive: Original Soundtrack,Rootify
0.99,2016-12-08,Gun Brothers: Original Soundtrack,Rootify
0.99,2016-12-08,Gun Brothers: Original Soundtrack,Rootify
0.99,2016-12-08,Gun Brothers: Original Soundtrack,Rootify
4.99,2016-12-09,World Boxing Manager,Aggroblakh
4.99,2016-12-09,World Boxing Manager,Aggroblakh
4.99,2016-12-09,World Boxing Manager,Aggroblakh
6.99,2016-12-20,Stratego - Single Player,OrangeGames
12.99,2016-12-10,Delicious - Emily's Message in a Bottle,GameHouse
12.99,2016-12-10,Delicious - Emily's Message in a Bottle,GameHouse
12.99,2016-12-10,Delicious - Emily's Message in a Bottle,GameHouse
6.99,2016-12-10,Ghostlight Manor,Digital Future Lab
6.99,2016-12-10,Ghostlight Manor,Digital Future Lab
6.99,2016-12-10,Ghostlight Manor,Digital Future Lab
6.99,2016-12-10,Ghostlight Manor,Digital Future Lab
9.99,2016-12-12,Subliminal Realms: The Masterpiece Collector's Edition,Boolat Entertainment
9.99,2016-12-12,Subliminal Realms: The Masterpiece Collector's Edition,Boolat Entertainment
4.99,2016-12-12,Congo Merc,Dreamwalker Games
17.99,2016-12-12,Epic Manager - Create Your Own Adventuring Agency!,ManaVoid Entertainment Inc.
17.99,2016-12-12,Epic Manager - Create Your Own Adventuring Agency!,ManaVoid Entertainment Inc.
17.99,2016-12-12,Epic Manager - Create Your Own Adventuring Agency!,ManaVoid Entertainment Inc.
17.99,2016-12-12,Epic Manager - Create Your Own Adventuring Agency!,ManaVoid Entertainment Inc.
17.99,2016-12-12,Epic Manager - Create Your Own Adventuring Agency!,ManaVoid Entertainment Inc.
9.99,2017-02-28,Quantum Chess,"Quantum Realm Games,Broken Circle Studios"
9.99,2017-02-28,Quantum Chess,"Quantum Realm Games,Broken Circle Studios"
9.99,2017-02-28,Quantum Chess,"Quantum Realm Games,Broken Circle Studios"
0.0,2013-08-28,Far East War,"Far East War Development Team,Relic"
0.0,2013-08-28,Far East War,"Far East War Development Team,Relic"
0.0,2013-08-28,Far East War,"Far East War Development Team,Relic"
9.99,2016-12-12,Natural - Beyond Nature -,Zeiva Inc
9.99,2016-12-12,Natural - Beyond Nature -,Zeiva Inc
9.99,2016-12-12,Natural - Beyond Nature -,Zeiva Inc
14.99,2016-12-12,TY the Tasmanian Tiger,Krome Studios
14.99,2016-12-12,TY the Tasmanian Tiger,Krome Studios
14.99,2016-12-12,TY the Tasmanian Tiger,Krome Studios
4.99,2016-12-12,Brain In My Head,Tatyana Murzina
4.99,2016-12-12,Brain In My Head,Tatyana Murzina
4.99,2016-12-12,Brain In My Head,Tatyana Murzina
0.0,2016-12-12,Prominence Poker,Pipeworks Studio
0.0,2016-12-12,Prominence Poker,Pipeworks Studio
0.0,2016-12-12,Prominence Poker,Pipeworks Studio
0.0,2016-12-12,Prominence Poker,Pipeworks Studio
15.99,2018-12-01,INTRUDER - WAR AREAS,Play One Game Studio
15.99,2018-12-01,INTRUDER - WAR AREAS,Play One Game Studio
15.99,2018-12-01,INTRUDER - WAR AREAS,Play One Game Studio
15.99,2018-12-01,INTRUDER - WAR AREAS,Play One Game Studio
4.99,2016-12-12,Zone of Lacryma,oophok
4.99,2016-12-12,Zone of Lacryma,oophok
4.99,2016-12-12,Zone of Lacryma,oophok
9.99,2016-12-12,Red Spider-OST,studio wasp
4.99,2016-12-12,Kokurase Episode 3,galanti
4.99,2016-12-12,Kokurase Episode 3,galanti
4.99,2016-12-12,Kokurase Episode 3,galanti
7.99,2016-12-13,Force of Nature,A.Y.std
7.99,2016-12-13,Force of Nature,A.Y.std
7.99,2016-12-13,Force of Nature,A.Y.std
7.99,2016-12-13,Force of Nature,A.Y.std
7.99,2016-12-13,Force of Nature,A.Y.std
7.99,2016-12-13,Force of Nature,A.Y.std
12.99,2016-12-11,Filthy Lucre,Fabrik Games Ltd
12.99,2016-12-11,Filthy Lucre,Fabrik Games Ltd
4.99,2016-12-11,ROBUST ROAD ROLLER,"G-STYLE Co,. Ltd."
4.99,2016-12-11,ROBUST ROAD ROLLER,"G-STYLE Co,. Ltd."
2.99,2016-12-12,Technoball,Dean Ashford
2.99,2016-12-12,Technoball,Dean Ashford
2.99,2016-12-12,Technoball,Dean Ashford
2.99,2016-12-12,Technoball,Dean Ashford
0.0,2016-12-12,Gods and Idols,Viking Tao
0.0,2016-12-12,Gods and Idols,Viking Tao
0.0,2016-12-12,Gods and Idols,Viking Tao
0.0,2016-12-12,Gods and Idols,Viking Tao
0.0,2016-12-12,Gods and Idols,Viking Tao
19.99,2017-02-08,LogicBots,Incandescent Games
19.99,2017-02-08,LogicBots,Incandescent Games
6.99,2016-12-09,Expect The Unexpected,GoldenGod Games
6.99,2016-12-09,Expect The Unexpected,GoldenGod Games
6.99,2016-12-09,Expect The Unexpected,GoldenGod Games
6.99,2016-12-09,Expect The Unexpected,GoldenGod Games
2.99,2016-12-08,ConflictCraft,Badim
2.99,2016-12-08,ConflictCraft,Badim
2.99,2016-12-08,ConflictCraft,Badim
9.99,2016-12-08,OneShot,Little Cat Feet
9.99,2016-12-08,OneShot,Little Cat Feet
9.99,2016-12-08,OneShot,Little Cat Feet
4.99,2016-12-07,Dexodonex,Seragam
4.99,2016-12-07,Dexodonex,Seragam
0.99,2016-12-07,Super LOH,CharlieH
0.99,2016-12-07,Super LOH,CharlieH
0.99,2016-12-07,Super LOH,CharlieH
19.99,2016-12-08,Train Simulator: DB BR 10 Steam Loco Add-On,Romantic Railroads
0.0,2016-12-07,Triennale Game Collection,"Mario von Rickenbach,Etter Studio,Tale of Tales,Cardboard Computer,Pol Clarissou,Katie Rose Pipkin,Santa Ragione"
6.99,2016-12-08,Darkness and Flame: Born of Fire,FIVE-BN GAMES
6.99,2016-12-08,Darkness and Flame: Born of Fire,FIVE-BN GAMES
0.99,2016-12-07,Pixel Gladiator OST,"Xitilon,Esdeer"
0.99,2016-12-07,Pixel Gladiator OST,"Xitilon,Esdeer"
2.99,2016-12-07,Campfire: One of Us Is the Killer,Abstractive Works
2.99,2016-12-07,Campfire: One of Us Is the Killer,Abstractive Works
12.99,2016-12-07,Best Buds vs Bad Guys,Super Icon Ltd
12.99,2016-12-07,Best Buds vs Bad Guys,Super Icon Ltd
9.99,2016-12-07,Tank Battle: Blitzkrieg,HexWar Games
5.99,2016-12-07,cloudphobia,Marsbound
5.99,2016-12-07,cloudphobia,Marsbound
5.99,2016-12-07,Whiplash - Crash Valley,Diagrammet AB
5.99,2016-12-07,Whiplash - Crash Valley,Diagrammet AB
5.99,2016-12-07,Whiplash - Crash Valley,Diagrammet AB
5.99,2016-12-07,Whiplash - Crash Valley,Diagrammet AB
0.0,2016-12-07,cloudphobia - OST,Marsbound
0.0,2016-12-07,cloudphobia - OST,Marsbound
9.99,2016-12-07,Fierce Tales: The Dog's Heart Collector's Edition,Blam! Games
9.99,2016-12-07,Fierce Tales: The Dog's Heart Collector's Edition,Blam! Games
1.99,2016-12-07,Slayaway Camp - Santa's Slay Expansion,Blue Wizard Digital
1.99,2016-12-07,Slayaway Camp - Santa's Slay Expansion,Blue Wizard Digital
1.99,2016-12-07,Slayaway Camp - Santa's Slay Expansion,Blue Wizard Digital
19.99,2016-12-07,Yu-Gi-Oh! Legacy of the Duelist,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! Duelist Kingdom,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! GX Lost Duels,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! ZEXAL Dark Mist Saga,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! 5D’s For the Future,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! ARC-V Yuto v. Sylvio,Other Ocean Interactive
12.99,2016-12-08,HEX: Entrath Awaits Bundle,Hex Entertainment
12.99,2016-12-08,HEX: Entrath Awaits Bundle,Hex Entertainment
12.99,2016-12-08,HEX: Entrath Awaits Bundle,Hex Entertainment
12.99,2016-12-08,HEX: Entrath Awaits Bundle,Hex Entertainment
0.0,2016-12-08,Total War: WARHAMMER - Grey Wizard,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
0.0,2016-12-08,Total War: WARHAMMER - Grey Wizard,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
0.0,2016-12-08,Total War: WARHAMMER - Jade Wizard,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
0.0,2016-12-08,Total War: WARHAMMER - Jade Wizard,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
0.99,2016-12-08,Monster Puzzle,Flynns Arcade
0.99,2016-12-08,Monster Puzzle,Flynns Arcade
0.99,2016-12-08,Monster Puzzle,Flynns Arcade
7.99,2016-12-08,Indie Game Sim,Lost Decade Games
7.99,2016-12-08,Indie Game Sim,Lost Decade Games
7.99,2016-12-08,Indie Game Sim,Lost Decade Games
6.99,2016-12-08,Pocket Kingdom,08 Games
6.99,2016-12-08,Pocket Kingdom,08 Games
4.99,2016-12-08,DROD: Smitemaster's Selection Expansions 11+12,Caravel Games
4.99,2016-12-08,DROD: Smitemaster's Selection Expansions 11+12,Caravel Games
4.99,2016-12-08,DROD: Smitemaster's Selection Expansions 11+12,Caravel Games
3.99,2016-12-08,Cannonfire Concerto,Choice of Games
3.99,2016-12-08,Cannonfire Concerto,Choice of Games
3.99,2016-12-08,Cannonfire Concerto,Choice of Games
29.99,2016-12-08,Nitroplus Blasterz: Heroines Infinite Duel,EXAMU
9.99,2016-12-08,Winged Sakura: Demon Civil War,WINGED SAKURA GAMES
9.99,2016-12-08,Winged Sakura: Demon Civil War,WINGED SAKURA GAMES
0.99,2012-01-26,LaserCat,Daniel McFarline
0.99,2012-01-26,LaserCat,Daniel McFarline
0.99,2012-01-26,LaserCat,Daniel McFarline
4.99,2016-12-08,Winged Sakura: Demon Civil War - Soundtrack,WINGED SAKURA GAMES
4.99,2016-12-08,Winged Sakura: Demon Civil War - Soundtrack,WINGED SAKURA GAMES
6.99,2016-12-08,Coffin of Ashes,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ"
6.99,2016-12-08,Coffin of Ashes,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ"
6.99,2016-12-08,Coffin of Ashes,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ"
6.99,2016-12-08,Coffin of Ashes,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ"
0.0,2016-12-08,VERLIES II - Verlies Origins,Koya Game
0.0,2016-12-08,VERLIES II - Verlies Origins,Koya Game
0.0,2016-12-08,VERLIES II - Verlies Origins,Koya Game
4.99,2016-12-07,Yu-Gi-Oh! ARC-V Sora and Dipper,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! ARC-V Gong v. Kit,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! Waking the Dragons: Joey’s Journey,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! Waking the Dragons: Yugi’s Journey,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! ARC-V Zuzu v. Julia,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! ARC-V: Declan vs Celina,Other Ocean Interactive
4.99,2016-12-07,Yu-Gi-Oh! GX: Leaders,Other Ocean Interactive
9.99,2016-12-07,TS Marketplace: Three Country Corner Scenario Pack 01 Add-On,Skyhook Games
19.99,2016-12-07,FSX Steam Edition: Toposim Western Europe Add-On,Toposim
14.99,2016-12-07,FSX Steam Edition: Toposim Eastern Europe Add-On,Toposim
4.99,2016-12-07,Sacred Almanac Traces of Greed,Far Mills
4.99,2016-12-07,Sacred Almanac Traces of Greed,Far Mills
29.99,2016-12-07,EARTH'S DAWN,oneoreight
29.99,2016-12-07,EARTH'S DAWN,oneoreight
9.99,2016-12-06,3D Chess,bumblebee
9.99,2016-12-06,3D Chess,bumblebee
9.99,2016-12-06,3D Chess,bumblebee
9.99,2016-12-06,3D Chess,bumblebee
3.99,2016-12-06,Wondee,"Longsword Studios, Inc."
3.99,2016-12-06,Wondee,"Longsword Studios, Inc."
0.99,2016-12-06,Time Of Silence,DarkLight
0.99,2016-12-06,Time Of Silence,DarkLight
0.0,2016-12-05,ICEY OST,FantaBlade Network
0.0,2016-12-05,ICEY OST,FantaBlade Network
0.0,2016-12-05,ICEY OST,FantaBlade Network
0.0,2016-12-05,ICEY OST,FantaBlade Network
0.99,2016-12-05,Galactic Fighter,Spectrum Games
0.99,2016-12-05,Galactic Fighter,Spectrum Games
0.99,2016-12-05,Galactic Fighter,Spectrum Games
4.99,2016-12-06,Patchwork,DIGIDICED
4.99,2016-12-06,Patchwork,DIGIDICED
4.99,2016-12-06,Patchwork,DIGIDICED
11.99,2016-12-06,Hunger Dungeon Deluxe Edition + Sound Track,Buka Game Studio
11.99,2016-12-06,Hunger Dungeon Deluxe Edition + Sound Track,Buka Game Studio
11.99,2016-12-06,Hunger Dungeon Deluxe Edition + Sound Track,Buka Game Studio
0.0,2016-12-06,Hunger Dungeon,Buka Game Studio
0.0,2016-12-06,Hunger Dungeon,Buka Game Studio
0.0,2016-12-06,Hunger Dungeon,Buka Game Studio
0.99,2016-11-30,hack_me - Wallpapers,Egor Magurin
0.99,2016-11-30,hack_me - Wallpapers,Egor Magurin
2.99,2016-12-01,Guardian Of December - Soundtracks,Vidas Salavejus
2.99,2016-12-01,Guardian Of December - Soundtracks,Vidas Salavejus
2.99,2016-12-01,Guardian Of December - Soundtracks,Vidas Salavejus
2.99,2016-12-01,Guardian Of December - Soundtracks,Vidas Salavejus
2.99,2016-12-01,Guardian Of December - Soundtracks,Vidas Salavejus
8.99,2016-12-02,Fated Souls 2,Warfare Studios
8.99,2016-12-02,Fated Souls 2,Warfare Studios
8.99,2016-12-02,Fated Souls 2,Warfare Studios
8.99,2016-12-02,Fated Souls 2,Warfare Studios
2.99,2016-12-02,Hade,KirUn
2.99,2016-12-02,Hade,KirUn
2.99,2016-12-02,Hade,KirUn
15.99,2016-11-29,Stratus: Battle For The Sky,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio"
15.99,2016-11-29,Stratus: Battle For The Sky,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio"
15.99,2016-11-29,Stratus: Battle For The Sky,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio"
9.99,2016-12-04,Lara Croft GO,Square Enix Montréal
0.0,2016-12-04,Ludu,Léo-Games
0.0,2016-12-04,Ludu,Léo-Games
0.0,2016-12-04,Ludu,Léo-Games
4.99,2016-12-04,The Night Christmas Ended,Giant Goblin Studio
4.99,2016-12-04,The Night Christmas Ended,Giant Goblin Studio
4.99,2016-12-04,The Night Christmas Ended,Giant Goblin Studio
4.99,2016-12-04,JETPACK PORTER,"G-STYLE Co,. Ltd."
4.99,2016-12-04,JETPACK PORTER,"G-STYLE Co,. Ltd."
2.99,2016-12-05,Magi Trials - Dakimakuras,Dharker Studio
2.99,2016-12-05,Magi Trials - Dakimakuras,Dharker Studio
2.99,2016-12-05,Magi Trials - Dakimakuras,Dharker Studio
0.0,2016-12-05,Industry Manager: Future Technologies - Awesome Products Pack,astragon Entertainment GmbH
17.99,2016-12-05,Euro Truck Simulator 2 - Vive la France !,SCS Software
17.99,2016-12-05,Euro Truck Simulator 2 - Vive la France !,SCS Software
4.99,2016-10-26,Sceal: An Irish Folklore Adventure,Joint Custody
4.99,2016-10-26,Sceal: An Irish Folklore Adventure,Joint Custody
4.99,2016-10-26,Sceal: An Irish Folklore Adventure,Joint Custody
1.99,2016-12-05,Other Tanks,Daniil Hasanov
1.99,2016-12-05,Other Tanks,Daniil Hasanov
1.99,2016-12-05,Other Tanks,Daniil Hasanov
19.99,2016-12-05,Stellar Monarch,Silver Lemur Games
19.99,2016-12-05,Stellar Monarch,Silver Lemur Games
19.99,2016-12-05,Stellar Monarch,Silver Lemur Games
0.99,2016-12-05,Zup! 2,Quiet River
0.99,2016-12-05,Zup! 2,Quiet River
5.99,2016-12-05,Coffee Shop Tycoon,Riff Studios
5.99,2016-12-05,Coffee Shop Tycoon,Riff Studios
5.99,2016-12-05,Coffee Shop Tycoon,Riff Studios
5.99,2016-12-05,Coffee Shop Tycoon,Riff Studios
5.99,2016-12-05,Coffee Shop Tycoon,Riff Studios
0.0,2016-12-05,Void Pyramid,A. Hagen
4.99,2016-12-02,Moorhuhn schlägt zurück,Independent Arts Software GmbH
4.99,2016-12-02,Moorhuhn schlägt zurück,Independent Arts Software GmbH
4.99,2016-12-02,Moorhuhn schlägt zurück,Independent Arts Software GmbH
4.99,2016-12-02,Moorhuhn schlägt zurück,Independent Arts Software GmbH
5.99,2016-12-02,Ohr: אור,Rail Slave Games
5.99,2016-12-02,Ohr: אור,Rail Slave Games
5.99,2016-12-02,Ohr: אור,Rail Slave Games
59.99,2016-12-02,DCS: F-5E Tiger II,Belsimtek
4.99,2016-12-02,Minion Masters,BetaDwarf
4.99,2016-12-02,Minion Masters,BetaDwarf
4.99,2016-12-02,Minion Masters,BetaDwarf
4.99,2016-12-02,Minion Masters,BetaDwarf
4.99,2016-12-02,DROD: Smitemaster's Selection Expansions 5+6,Caravel Games
4.99,2016-12-02,DROD: Smitemaster's Selection Expansions 5+6,Caravel Games
4.99,2016-12-02,DROD: Smitemaster's Selection Expansions 5+6,Caravel Games
0.99,2016-12-02,Zolg,Robert Alvarez
0.99,2016-12-02,Zolg,Robert Alvarez
0.99,2016-12-02,Zolg,Robert Alvarez
0.99,2016-12-02,SkyTime,"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka"
0.99,2016-12-02,SkyTime,"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka"
0.99,2016-12-02,SkyTime,"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka"
10.0,2016-12-01,The Dwarves - Digital Deluxe Edition Extras,KING Art
4.99,2016-12-02,Pixel Puzzles Ultimate - Puzzle Pack: Winter,DL Softworks
4.99,2016-12-02,Pixel Puzzles Ultimate - Puzzle Pack: Winter,DL Softworks
4.99,2016-12-02,Pixel Puzzles Ultimate - Puzzle Pack: Winter,DL Softworks
4.99,2016-12-02,Pixel Puzzles Ultimate - Puzzle Pack: Winter,DL Softworks
4.99,2016-12-02,Pixel Puzzles Ultimate - Puzzle Pack: Winter,DL Softworks
4.99,2016-12-02,Pixel Puzzles Ultimate - Puzzle Pack: Winter,DL Softworks
2.99,2016-12-01,"Drones, The Human Condition",Blunt Games
2.99,2016-12-01,"Drones, The Human Condition",Blunt Games
9.99,2003-03-05,Line of Sight: Vietnam,N-Fusion Interactive
9.99,2016-12-01,Crumbled World,Clone Corps
9.99,2016-12-01,Crumbled World,Clone Corps
9.99,2016-12-01,Crumbled World,Clone Corps
7.99,2016-12-01,EURGAVA™ - Fight for Haaria,Ibrahim Indra Baskara
7.99,2016-12-01,EURGAVA™ - Fight for Haaria,Ibrahim Indra Baskara
7.99,2016-12-01,EURGAVA™ - Fight for Haaria,Ibrahim Indra Baskara
7.99,2016-12-01,EURGAVA™ - Fight for Haaria,Ibrahim Indra Baskara
4.99,2016-06-10,Ahnayro: The Dream World,Alice &amp; Smith
4.99,2016-06-10,Ahnayro: The Dream World,Alice &amp; Smith
4.99,2016-06-10,Ahnayro: The Dream World,Alice &amp; Smith
4.99,2016-06-10,Ahnayro: The Dream World,Alice &amp; Smith
0.0,2016-12-01,Terminal Hacker,Lord_Loej
0.0,2016-12-01,Terminal Hacker,Lord_Loej
0.0,2016-12-01,Terminal Hacker,Lord_Loej
0.99,2016-12-01,Terminal Hacker - Payload,Lord_Loej
0.99,2016-12-01,Terminal Hacker - Payload,Lord_Loej
0.99,2016-12-01,Terminal Hacker - Payload,Lord_Loej
4.99,2016-12-02,Space Cat,argagonky
4.99,2016-12-02,Space Cat,argagonky
4.99,2016-12-02,Space Cat,argagonky
4.99,2016-12-02,Space Cat,argagonky
0.99,2016-12-01,Dispersio,Achpile
0.99,2016-12-01,Dispersio,Achpile
2.99,2016-12-02,Merlin adventurer store,DyingCat
2.99,2016-12-02,Merlin adventurer store,DyingCat
2.99,2016-12-02,Merlin adventurer store,DyingCat
7.99,2016-12-02,Construct: Escape the System,Oliver Boyce
7.99,2016-12-02,Construct: Escape the System,Oliver Boyce
7.99,2016-12-02,Construct: Escape the System,Oliver Boyce
4.99,2016-12-01,DROD: Smitemaster's Selection Expansions 3+4,Caravel Games
4.99,2016-12-01,DROD: Smitemaster's Selection Expansions 3+4,Caravel Games
4.99,2016-12-01,DROD: Smitemaster's Selection Expansions 3+4,Caravel Games
19.99,2016-12-02,Steep™ - Season Pass,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev"
19.99,2016-12-02,Steep™ - Season Pass,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev"
0.99,2016-12-01,Euro Truck Simulator 2 - Finnish Paint Jobs Pack,SCS Software
0.99,2016-12-01,Euro Truck Simulator 2 - Finnish Paint Jobs Pack,SCS Software
0.99,2016-12-01,Euro Truck Simulator 2 - Belgian Paint Jobs Pack,SCS Software
0.99,2016-12-01,Euro Truck Simulator 2 - Belgian Paint Jobs Pack,SCS Software
0.0,2016-12-01,Motorsport Manager - Livery Pack,Playsport Games
0.0,2016-12-01,Motorsport Manager - Livery Pack,Playsport Games
0.0,2016-12-01,Motorsport Manager - Livery Pack,Playsport Games
0.0,2016-12-01,Motorsport Manager - Livery Pack,Playsport Games
0.0,2016-12-01,Last Survivor - Deluxe Edition,Original Games
0.0,2016-12-01,Last Survivor - Deluxe Edition,Original Games
0.0,2016-12-01,Last Survivor - Deluxe Edition,Original Games
9.99,2016-12-01,Demon Hunter 3: Revelation,Brave Giant LTD
9.99,2016-12-01,Demon Hunter 3: Revelation,Brave Giant LTD
9.99,2016-12-01,Astervoid 2000,"Mad Capacity,LREVG"
9.99,2016-12-01,Astervoid 2000,"Mad Capacity,LREVG"
9.99,2016-12-01,Astervoid 2000,"Mad Capacity,LREVG"
4.99,2016-12-01,King Lucas,DevilishGames
4.99,2016-12-01,King Lucas,DevilishGames
4.99,2016-12-01,King Lucas,DevilishGames
6.99,2016-12-01,Mindball Play,Interactive Productline Team
6.99,2016-12-01,Mindball Play,Interactive Productline Team
6.99,2016-12-01,Mindball Play,Interactive Productline Team
6.99,2016-12-01,Mindball Play,Interactive Productline Team
6.99,2016-12-01,Mindball Play,Interactive Productline Team
6.99,2016-12-01,Mindball Play,Interactive Productline Team
5.99,2016-12-01,Empyrean,Choice of Games
5.99,2016-12-01,Empyrean,Choice of Games
5.99,2016-12-01,Empyrean,Choice of Games
10.99,2016-12-01,Akuto: Mad World,Hut 90
10.99,2016-12-01,Akuto: Mad World,Hut 90
10.99,2016-12-01,Akuto: Mad World,Hut 90
10.99,2016-12-01,Akuto: Mad World,Hut 90
9.99,2016-12-01,Master of Orion: Elerian Fiefdoms,NGD Studios
9.99,2016-12-01,Master of Orion: Gnolam League,NGD Studios
9.99,2016-12-01,Master of Orion: Trilarian Shoal,NGD Studios
19.99,2016-12-01,Maize,Finish Line Games
19.99,2016-12-01,Maize,Finish Line Games
0.99,2016-12-01,Bunny & Piggy,Brzezinski
5.99,2015-01-25,The Electric Shocktopus,TestTubeGames
5.99,2015-01-25,The Electric Shocktopus,TestTubeGames
5.99,2015-01-25,The Electric Shocktopus,TestTubeGames
79.99,2016-11-30,Firefly,Clickteam
79.99,2016-11-30,Firefly,Clickteam
79.99,2016-11-30,Firefly,Clickteam
79.99,2016-11-30,Firefly,Clickteam
2.99,2016-11-30,Phrase Shift,Hyper Hippo Games
6.99,2011-04-29,Star-Twine,Eric Billingsley
6.99,2011-04-29,Star-Twine,Eric Billingsley
4.99,2016-12-01,Guardian Of December,Vidas Salavejus
4.99,2016-12-01,Guardian Of December,Vidas Salavejus
4.99,2016-12-01,Guardian Of December,Vidas Salavejus
4.99,2016-12-01,Guardian Of December,Vidas Salavejus
4.99,2016-12-01,Guardian Of December,Vidas Salavejus
3.99,2016-11-18,Charlie's Adventure,Just1337 Studio
3.99,2016-11-18,Charlie's Adventure,Just1337 Studio
3.99,2016-11-18,Charlie's Adventure,Just1337 Studio
3.99,2016-11-18,Charlie's Adventure,Just1337 Studio
2.99,2016-11-29,VCB: Why City,KishMish Games
2.99,2016-11-29,VCB: Why City,KishMish Games
2.99,2016-11-29,VCB: Why City,KishMish Games
2.99,2016-11-29,VCB: Why City,KishMish Games
2.99,2016-11-29,VCB: Why City,KishMish Games
1.99,2016-11-29,PHAT STACKS,ColloseusX
1.99,2016-11-29,PHAT STACKS,ColloseusX
