app_name,release_date,genres,id
Finding Hope,2017-01-30,RPG,481600
Learn Japanese To Survive! Katakana War,2017-01-30,Adventure,554600
Learn Japanese To Survive! Katakana War,2017-01-30,Indie,554600
Learn Japanese To Survive! Katakana War,2017-01-30,RPG,554600
Learn Japanese To Survive! Katakana War,2017-01-30,Strategy,554600
Linelight,2017-01-30,Action,469790
Linelight,2017-01-30,Adventure,469790
Linelight,2017-01-30,Casual,469790
Linelight,2017-01-30,Indie,469790
Conan Exiles,2017-01-30,Action,440900
Conan Exiles,2017-01-30,Adventure,440900
Conan Exiles,2017-01-30,Massively Multiplayer,440900
Conan Exiles,2017-01-30,RPG,440900
Conan Exiles,2017-01-30,Strategy,440900
Conan Exiles,2017-01-30,Early Access,440900
Triangle,2017-01-30,Action,581430
Triangle,2017-01-30,Casual,581430
Triangle,2017-01-30,Indie,581430
Only One Hope,2017-01-22,Action,581610
Only One Hope,2017-01-22,Adventure,581610
Only One Hope,2017-01-22,Indie,581610
Only One Hope,2017-01-22,Simulation,581610
Only One Hope,2017-01-22,Strategy,581610
Isolation,2017-01-30,Adventure,573530
Isolation,2017-01-30,Indie,573530
Sakura Agent,2017-01-27,Adventure,575510
Sakura Agent,2017-01-27,Casual,575510
Sakura Agent,2017-01-27,Indie,575510
Minos Strategos,2017-01-27,Strategy,577490
Miner Ultra Adventures,2017-01-27,Action,585780
Miner Ultra Adventures,2017-01-27,Adventure,585780
Miner Ultra Adventures,2017-01-27,Indie,585780
Eador. Imperium,2017-01-27,Indie,477730
Eador. Imperium,2017-01-27,RPG,477730
Eador. Imperium,2017-01-27,Strategy,477730
No Way Out,2017-01-27,Action,572010
No Way Out,2017-01-27,Adventure,572010
No Way Out,2017-01-27,Indie,572010
No Way Out,2017-01-27,Early Access,572010
The Loner,2017-01-27,Adventure,581890
The Loner,2017-01-27,Indie,581890
Tyran,2017-01-27,Action,426210
Tyran,2017-01-27,Indie,426210
Tyran,2017-01-27,RPG,426210
Tyran,2017-01-27,Strategy,426210
Tyran,2017-01-27,Early Access,426210
Ellipsis,2017-01-25,Action,514620
Ellipsis,2017-01-25,Indie,514620
Rayless,2017-01-25,Indie,584760
Rayless,2017-01-25,RPG,584760
Rayless,2017-01-25,Strategy,584760
Resident Evil 7 / Biohazard 7 - Season Pass,2017-01-25,Action,540340
Resident Evil 7 / Biohazard 7 - Season Pass,2017-01-25,Adventure,540340
Corona Blossom Vol.3 Journey to the Stars,2017-01-25,Adventure,562480
Corona Blossom Vol.3 Journey to the Stars,2017-01-25,Casual,562480
Valentino Rossi The Game Compact,2017-01-26,Racing,505120
Valentino Rossi The Game Compact,2017-01-26,Simulation,505120
Valentino Rossi The Game Compact,2017-01-26,Sports,505120
Weather Lord: Royal Holidays Collector's Edition,2016-10-12,Casual,572570
Weather Lord: Royal Holidays Collector's Edition,2016-10-12,Indie,572570
Weather Lord: Royal Holidays Collector's Edition,2016-10-12,Simulation,572570
Weather Lord: Royal Holidays Collector's Edition,2016-10-12,Strategy,572570
Incredible Dracula II: The Last Call Collector's Edition,2016-08-31,Adventure,572580
Incredible Dracula II: The Last Call Collector's Edition,2016-08-31,Casual,572580
Incredible Dracula II: The Last Call Collector's Edition,2016-08-31,Strategy,572580
Akihabara - Feel the Rhythm - Soundtrack,2017-01-26,Indie,571580
20something,2017-01-26,Indie,582840
20something,2017-01-26,RPG,582840
Akihabara - Feel the Rhythm,2017-01-26,Action,565660
Akihabara - Feel the Rhythm,2017-01-26,Indie,565660
Dark Quest 2 Soundtrack,2017-01-21,Indie,584180
Dark Quest 2 Soundtrack,2017-01-21,RPG,584180
Dark Quest 2 Soundtrack,2017-01-21,Strategy,584180
Hearts of Iron IV: Sabaton Soundtrack Vol. 2,2017-01-26,Simulation,584141
Hearts of Iron IV: Sabaton Soundtrack Vol. 2,2017-01-26,Strategy,584141
96 Mill,2017-01-26,Adventure,561480
96 Mill,2017-01-26,Indie,561480
imprint-X,2017-01-26,Adventure,434310
imprint-X,2017-01-26,Casual,434310
imprint-X,2017-01-26,Indie,434310
FSX Steam Edition: Grumman Gulfhawk II Add-On,2017-01-26,Simulation,536577
A Normal Lost Phone - Official Soundtrack,2017-01-26,Casual,580700
A Normal Lost Phone - Official Soundtrack,2017-01-26,Indie,580700
A Normal Lost Phone,2017-01-26,Casual,523210
A Normal Lost Phone,2017-01-26,Indie,523210
Abyssal Zone,2017-01-26,Casual,537380
Abyssal Zone,2017-01-26,Indie,537380
Slash It 2,2017-01-24,Action,583760
Slash It 2,2017-01-24,Casual,583760
Slash It 2,2017-01-24,Indie,583760
Romance of the Three Kingdoms Ⅱ / 三國志Ⅱ,2017-01-24,Strategy,521690
Witanlore: Dreamtime,2017-01-24,Adventure,554570
Witanlore: Dreamtime,2017-01-24,Indie,554570
Witanlore: Dreamtime,2017-01-24,RPG,554570
Witanlore: Dreamtime,2017-01-24,Early Access,554570
Genghis Khan / 蒼き狼と白き牝鹿・ジンギスカン,2017-01-24,Strategy,521650
NOBUNAGA’S AMBITION: Zenkokuban / 信長の野望･全国版,2017-01-24,Strategy,521660
Avorion,2017-01-23,Action,445220
Avorion,2017-01-23,Indie,445220
Avorion,2017-01-23,Simulation,445220
Avorion,2017-01-23,Early Access,445220
Nefarious,2017-01-23,Action,448290
Nefarious,2017-01-23,Adventure,448290
Nefarious,2017-01-23,Indie,448290
Hellenica,2017-01-23,Indie,540690
Hellenica,2017-01-23,RPG,540690
Hellenica,2017-01-23,Strategy,540690
The Last Hope: Trump vs Mafia - North Korea,2017-01-20,Action,581030
The Last Hope: Trump vs Mafia - North Korea,2017-01-20,Adventure,581030
The Last Hope: Trump vs Mafia - North Korea,2017-01-20,Indie,581030
Death Penalty: Beginning,2017-01-23,Indie,570380
Death Penalty: Beginning,2017-01-23,RPG,570380
GoatPunks,2017-01-20,Action,425450
GoatPunks,2017-01-20,Indie,425450
GoatPunks,2017-01-20,Early Access,425450
The Legend of Dark Witch 2 （魔神少女エピソード２）,2017-01-20,Action,555580
The Legend of Dark Witch 2 （魔神少女エピソード２）,2017-01-20,Adventure,555580
The Legend of Dark Witch 2 （魔神少女エピソード２）,2017-01-20,Casual,555580
The Legend of Dark Witch 2 （魔神少女エピソード２）,2017-01-20,Indie,555580
Soundtracks,2017-01-20,Action,556460
Soundtracks,2017-01-20,Adventure,556460
Soundtracks,2017-01-20,Casual,556460
Soundtracks,2017-01-20,Indie,556460
How to shoot a criminal,2017-01-20,Adventure,518130
How to shoot a criminal,2017-01-20,Indie,518130
How to shoot a criminal,2017-01-20,Simulation,518130
Tactical Genius Online,2017-01-20,Free to Play,377150
Tactical Genius Online,2017-01-20,Indie,377150
Tactical Genius Online,2017-01-20,Strategy,377150
DARIUSBURST Chronicle Saviours - Soukyuugurentai,2017-01-18,Action,540681
DARIUSBURST Chronicle Saviours - Mahoudaisakusen,2016-01-18,Action,540682
DARIUSBURST Chronicle Saviours - Battle Garegga,2017-01-18,Action,540680
Once Upon an All Hallow's Eve,2017-01-18,Simulation,581650
Werther Quest,2017-01-18,Action,564720
Werther Quest,2017-01-18,Adventure,564720
Werther Quest,2017-01-18,Casual,564720
Werther Quest,2017-01-18,Indie,564720
Werther Quest,2017-01-18,RPG,564720
Werther Quest,2017-01-18,Strategy,564720
Riot of the numbers,2017-01-19,Action,579150
Riot of the numbers,2017-01-19,Casual,579150
Riot of the numbers,2017-01-19,Indie,579150
Red's Kingdom,2017-01-19,Action,541240
Red's Kingdom,2017-01-19,Adventure,541240
Red's Kingdom,2017-01-19,Casual,541240
Red's Kingdom,2017-01-19,Indie,541240
ASSASSINATION BOX,2017-01-19,Action,551550
ASSASSINATION BOX,2017-01-19,Indie,551550
ASSASSINATION BOX,2017-01-19,Early Access,551550
Vzerthos: The Heir of Thunder,2017-01-19,Action,536450
Vzerthos: The Heir of Thunder,2017-01-19,Adventure,536450
Vzerthos: The Heir of Thunder,2017-01-19,Indie,536450
Vzerthos: The Heir of Thunder,2017-01-19,RPG,536450
Bulby - Diamond Course,2017-01-19,Adventure,461390
Bulby - Diamond Course,2017-01-19,Indie,461390
Rage Against The Zombies,2017-01-18,Action,556990
Rage Against The Zombies,2017-01-18,Casual,556990
Other Worlds India,2017-01-20,Action,576050
Other Worlds India,2017-01-20,Adventure,576050
Other Worlds India,2017-01-20,Casual,576050
Other Worlds India,2017-01-20,Indie,576050
Rock-N-Rogue: A Boo Bunny Plague Adventure,2017-01-19,Action,439530
Rock-N-Rogue: A Boo Bunny Plague Adventure,2017-01-19,Adventure,439530
Rock-N-Rogue: A Boo Bunny Plague Adventure,2017-01-19,Indie,439530
Frequent Flyer,2017-01-20,Action,554150
Frequent Flyer,2017-01-20,Casual,554150
Frequent Flyer,2017-01-20,Indie,554150
Unhappy Ever After,2017-01-20,Adventure,552350
Unhappy Ever After,2017-01-20,Indie,552350
Unhappy Ever After,2017-01-20,RPG,552350
Euro Truck Simulator 2 - Romanian Paint Jobs,2017-01-20,Indie,558241
Euro Truck Simulator 2 - Romanian Paint Jobs,2017-01-20,Simulation,558241
Euro Truck Simulator 2 - Australian Paint Jobs,2017-01-20,Indie,558242
Euro Truck Simulator 2 - Australian Paint Jobs,2017-01-20,Simulation,558242
Jumping Tank,2017-01-20,Action,582430
Jumping Tank,2017-01-20,Adventure,582430
Jumping Tank,2017-01-20,Casual,582430
Jumping Tank,2017-01-20,Indie,582430
Urban Empire,2017-01-20,Simulation,352550
Urban Empire,2017-01-20,Strategy,352550
Save the Ninja Clan,2017-01-20,Action,566670
Save the Ninja Clan,2017-01-20,Adventure,566670
Save the Ninja Clan,2017-01-20,Indie,566670
Sable Maze: Sullivan River Collector's Edition,2017-01-20,Adventure,569270
Sable Maze: Sullivan River Collector's Edition,2017-01-20,Casual,569270
Conclave,2017-01-20,Indie,333990
Conclave,2017-01-20,RPG,333990
Evertree Inn,2017-01-20,Adventure,565980
Evertree Inn,2017-01-20,Indie,565980
Evertree Inn,2017-01-20,RPG,565980
Element TD,2017-01-20,Strategy,578350
Lift It,2017-01-20,Action,402220
Lift It,2017-01-20,Adventure,402220
Lift It,2017-01-20,Casual,402220
Lift It,2017-01-20,Indie,402220
Lift It,2017-01-20,Simulation,402220
Lift It,2017-01-20,Sports,402220
Puzzle Puppers,2017-01-20,Casual,578430
Puzzle Puppers,2017-01-20,Indie,578430
Puzzle Puppers,2017-01-20,Strategy,578430
FSX Steam Edition: Toposim North Africa Add-On,2017-01-19,Simulation,536548
FSX Steam Edition: Toposim Middle East Add-On,2017-01-19,Simulation,536547
Magic Box,2017-01-19,Adventure,575750
Magic Box,2017-01-19,Casual,575750
Magic Box,2017-01-19,Indie,575750
"Warhammer 40,000: Sanctus Reach",2017-01-19,Strategy,502370
Battle of Empires: 1914-1918 - Ottoman Empire,2017-01-19,Action,550540
Battle of Empires: 1914-1918 - Ottoman Empire,2017-01-19,Indie,550540
Battle of Empires: 1914-1918 - Ottoman Empire,2017-01-19,Strategy,550540
FSX Steam Edition: Fair Dinkum Flights Add-On,2017-01-19,Simulation,536576
Train Simulator: Sacramento Northern: Suisun Bay – San Francisco Route Add-On,2017-01-19,Simulation,376979
Hive Jump OST,2017-01-18,Action,582930
Hive Jump OST,2017-01-18,Indie,582930
Dark Dimensions: City of Fog Collector's Edition,2017-01-18,Adventure,578360
Dark Dimensions: City of Fog Collector's Edition,2017-01-18,Casual,578360
Judas,2017-01-18,Action,581820
Judas,2017-01-18,Indie,581820
Hive Jump,2017-01-18,Action,295670
Hive Jump,2017-01-18,Indie,295670
Mortifero Motus,2017-01-18,Indie,581470
Mortifero Motus,2017-01-18,Racing,581470
Mortifero Motus,2017-01-18,Sports,581470
The Wisbey Mystery,2017-01-18,Casual,575960
The Wisbey Mystery,2017-01-18,Indie,575960
Druid,2017-01-16,Adventure,552390
Druid,2017-01-16,Indie,552390
Repulsanoid,2016-11-04,Casual,550890
Repulsanoid,2016-11-04,Indie,550890
Baseball Riot,2015-12-09,Casual,567660
Baseball Riot,2015-12-09,Indie,567660
Baseball Riot,2015-12-09,Sports,567660
M.E.R.C.,2017-01-17,Action,555010
M.E.R.C.,2017-01-17,Indie,555010
M.E.R.C.,2017-01-17,Strategy,555010
M.E.R.C.,2017-01-17,Early Access,555010
Torn Tales,2017-01-17,Adventure,388960
Torn Tales,2017-01-17,Indie,388960
Torn Tales,2017-01-17,RPG,388960
Teria,2017-01-17,Action,557970
Teria,2017-01-17,Adventure,557970
Teria,2017-01-17,Indie,557970
Super Rock Blasters!,2017-01-17,Action,505290
Super Rock Blasters!,2017-01-17,Indie,505290
Monumental Failure,2017-01-17,Action,573300
Monumental Failure,2017-01-17,Casual,573300
Monumental Failure,2017-01-17,Indie,573300
Outbreak,2017-01-17,Action,514990
Outbreak,2017-01-17,Adventure,514990
Outbreak,2017-01-17,Indie,514990
Outbreak,2017-01-17,RPG,514990
kuso,2017-11-07,Action,578930
kuso,2017-11-07,Indie,578930
Don Bradman Cricket 17,2017-01-16,Simulation,464850
Don Bradman Cricket 17,2017-01-16,Sports,464850
Escape From Nazi Labs - Original Soundtrack,2017-01-19,Action,582250
Escape From Nazi Labs - Original Soundtrack,2017-01-19,Indie,582250
Escape From Nazi Labs - Original Soundtrack,2017-01-19,RPG,582250
Pinkman,2017-01-16,Action,516480
Pinkman,2017-01-16,Adventure,516480
Pinkman,2017-01-16,Casual,516480
Pinkman,2017-01-16,Indie,516480
Barbara-ian,2017-01-16,Action,380860
Barbara-ian,2017-01-16,Indie,380860
Dark Parables: Jack and the Sky Kingdom Collector's Edition,2017-01-13,Adventure,578320
Dark Parables: Jack and the Sky Kingdom Collector's Edition,2017-01-13,Casual,578320
Arena Hero,2017-01-13,Action,576280
Arena Hero,2017-01-13,Indie,576280
Arena Hero,2017-01-13,RPG,576280
Arena Hero,2017-01-13,Strategy,576280
Burgers 2,2017-01-08,Action,555890
Burgers 2,2017-01-08,Adventure,555890
Burgers 2,2017-01-08,Indie,555890
Burgers 2,2017-01-08,RPG,555890
Toricky,2017-01-13,Action,477720
Toricky,2017-01-13,Adventure,477720
Toricky,2017-01-13,Indie,477720
Toricky,2017-01-13,Strategy,477720
RYAN BLACK,2017-01-14,Action,567600
RYAN BLACK,2017-01-14,Adventure,567600
RYAN BLACK,2017-01-14,Indie,567600
The New Queen,2017-01-13,Adventure,552570
The New Queen,2017-01-13,Casual,552570
The New Queen,2017-01-13,Indie,552570
The New Queen,2017-01-13,RPG,552570
RED,2016-12-25,Action,573770
RED,2016-12-25,Adventure,573770
RED,2016-12-25,Free to Play,573770
RED,2016-12-25,RPG,573770
Toricky - OST by Hiroki Kikuta & Dale North,2017-01-16,Action,551510
Toricky - OST by Hiroki Kikuta & Dale North,2017-01-16,Adventure,551510
Toricky - OST by Hiroki Kikuta & Dale North,2017-01-16,Indie,551510
Toricky - OST by Hiroki Kikuta & Dale North,2017-01-16,Strategy,551510
Toricky - Strategy Book,2017-01-13,Action,580460
Toricky - Strategy Book,2017-01-13,Adventure,580460
Toricky - Strategy Book,2017-01-13,Indie,580460
Toricky - Strategy Book,2017-01-13,Strategy,580460
The Jackbox Party Pack 2 - Soundtrack,2017-01-13,Casual,577930
The Jackbox Party Pack 2 - Soundtrack,2017-01-13,Indie,577930
The Jackbox Party Pack 2 - Soundtrack,2017-01-13,Strategy,577930
Pit People®,2017-01-13,Action,291860
Pit People®,2017-01-13,Indie,291860
Pit People®,2017-01-13,RPG,291860
Pit People®,2017-01-13,Strategy,291860
Pit People®,2017-01-13,Early Access,291860
The Jackbox Party Pack 3 - Soundtrack,2017-01-13,Casual,577810
The Jackbox Party Pack 3 - Soundtrack,2017-01-13,Indie,577810
The Jackbox Party Pack 3 - Soundtrack,2017-01-13,Strategy,577810
Bearslayer,2017-01-13,Action,460210
Bearslayer,2017-01-13,Adventure,460210
Bearslayer,2017-01-13,Casual,460210
Bearslayer,2017-01-13,Indie,460210
Bearslayer,2017-01-13,Early Access,460210
Ashes of the Singularity: Escalation - Dawn of the Singularity eBook,2017-01-13,Indie,520646
Ashes of the Singularity: Escalation - Dawn of the Singularity eBook,2017-01-13,Simulation,520646
Ashes of the Singularity: Escalation - Dawn of the Singularity eBook,2017-01-13,Strategy,520646
Ashes of the Singularity: Escalation - Soundtrack DLC,2017-01-13,Indie,520641
Ashes of the Singularity: Escalation - Soundtrack DLC,2017-01-13,Simulation,520641
Ashes of the Singularity: Escalation - Soundtrack DLC,2017-01-13,Strategy,520641
Zero-G,2017-01-13,Action,567890
Zero-G,2017-01-13,Indie,567890
Zero-G,2017-01-13,Sports,567890
Winexy,2017-01-13,Adventure,577740
Winexy,2017-01-13,Casual,577740
Winexy,2017-01-13,Indie,577740
Reckpunk,2014-09-30,Action,495750
Reckpunk,2014-09-30,Indie,495750
Bunny & Piggy - New Year Edition,2016-12-30,Indie,576350
THE GREY MAN Official Soundtrack,2017-01-12,Adventure,578400
THE GREY MAN Official Soundtrack,2017-01-12,Casual,578400
THE GREY MAN Official Soundtrack,2017-01-12,Indie,578400
High Profits,2017-01-12,Free to Play,545650
High Profits,2017-01-12,Indie,545650
High Profits,2017-01-12,Simulation,545650
Atomic 79,2017-01-13,Action,567370
The Legends of Owlia,2016-06-01,Action,569590
The Legends of Owlia,2016-06-01,Adventure,569590
The Legends of Owlia,2016-06-01,Indie,569590
Laraan SoundTrack,2017-01-13,Action,580160
Laraan SoundTrack,2017-01-13,Adventure,580160
Laraan SoundTrack,2017-01-13,Indie,580160
Train Simulator: DB BR 18 Steam Loco Add-On,2017-01-12,Simulation,376969
Mysterium: A Psychic Clue Game,2017-01-12,Strategy,556180
Infinite Scuba®,2017-01-12,Casual,305700
Infinite Scuba®,2017-01-12,Indie,305700
Infinite Scuba®,2017-01-12,Simulation,305700
Infinite Scuba®,2017-01-12,Early Access,305700
FSX Steam Edition: Beechcraft T-34C Turbo Mentor Add-On,2017-01-12,Simulation,500239
Pleasure in Dream,2017-01-15,Action,575080
Pleasure in Dream,2017-01-15,Indie,575080
Zup! 3,2017-01-12,Casual,575640
Zup! 3,2017-01-12,Indie,575640
"What The Heck, Dude?",2016-11-03,Action,550670
"What The Heck, Dude?",2016-11-03,Casual,550670
"What The Heck, Dude?",2016-11-03,Indie,550670
"What The Heck, Dude?",2016-11-03,Simulation,550670
Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017-01-10,Adventure,577311
Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017-01-10,Casual,577311
Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017-01-10,Free to Play,577311
Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017-01-10,Indie,577311
Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017-01-10,Simulation,577311
Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017-01-10,Sports,577311
Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017-01-10,Strategy,577311
The Novelist: Original Score,2017-01-10,Adventure,577540
The Novelist: Original Score,2017-01-10,Casual,577540
The Novelist: Original Score,2017-01-10,Indie,577540
Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,Action,577312
Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,Adventure,577312
Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,Casual,577312
Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,Free to Play,577312
Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,Indie,577312
Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,Simulation,577312
Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,Sports,577312
Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,Strategy,577312
Project RPG,2017-01-10,Action,455710
Project RPG,2017-01-10,Adventure,455710
Project RPG,2017-01-10,RPG,455710
Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017-01-10,Adventure,577310
Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017-01-10,Casual,577310
Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017-01-10,Free to Play,577310
Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017-01-10,Indie,577310
Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017-01-10,Simulation,577310
Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017-01-10,Sports,577310
Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017-01-10,Strategy,577310
Brother Wings,2017-01-10,Action,576540
Brother Wings,2017-01-10,Casual,576540
Brother Wings,2017-01-10,Indie,576540
Low Magic Age,2017-01-10,Adventure,576770
Low Magic Age,2017-01-10,Casual,576770
Low Magic Age,2017-01-10,Indie,576770
Low Magic Age,2017-01-10,RPG,576770
Low Magic Age,2017-01-10,Strategy,576770
Low Magic Age,2017-01-10,Early Access,576770
Fluffy,2017-01-13,Action,578260
Fluffy,2017-01-13,Adventure,578260
Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017-01-11,Adventure,577400
Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017-01-11,Casual,577400
Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017-01-11,Free to Play,577400
Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017-01-11,Indie,577400
Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017-01-11,Simulation,577400
Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017-01-11,Sports,577400
Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017-01-11,Strategy,577400
FSX Steam Edition: Toposim West Africa Add-On,2017-01-11,Simulation,536571
FSX Steam Edition: Toposim Southern Africa Add-On,2017-01-11,Simulation,536570
Final Core,2017-01-11,Action,556250
Final Core,2017-01-11,Indie,556250
Final Core,2017-01-11,Strategy,556250
Tales of Berseria™,2017-01-26,Action,429660
Tales of Berseria™,2017-01-26,RPG,429660
Paranormal Pursuit: The Gifted One Collector's Edition,2017-01-10,Adventure,569140
Paranormal Pursuit: The Gifted One Collector's Edition,2017-01-10,Casual,569140
Euro Truck Simulator 2 - Michelin Fan Pack,2017-01-10,Indie,388471
Euro Truck Simulator 2 - Michelin Fan Pack,2017-01-10,Simulation,388471
"Minions, Monsters, and Madness",2017-01-10,Adventure,566200
"Minions, Monsters, and Madness",2017-01-10,Indie,566200
"Minions, Monsters, and Madness",2017-01-10,RPG,566200
"Minions, Monsters, and Madness",2017-01-10,Strategy,566200
CLASH - Legacy Pack,2017-01-10,Action,564260
CLASH - Legacy Pack,2017-01-10,Indie,564260
CLASH - Legacy Pack,2017-01-10,Strategy,564260
Hearts of Chaos,2017-01-06,Adventure,555410
Hearts of Chaos,2017-01-06,Casual,555410
Hearts of Chaos,2017-01-06,Indie,555410
Hearts of Chaos,2017-01-06,RPG,555410
Hearts of Chaos,2017-01-06,Strategy,555410
Twisted,2017-01-06,Action,565330
Pivot Pilot,2017-01-06,Action,569360
Pivot Pilot,2017-01-06,Indie,569360
Through the Mirror,2017-01-07,Action,548720
Through the Mirror,2017-01-07,Casual,548720
Through the Mirror,2017-01-07,Indie,548720
Collision Course,2017-01-07,Action,555400
Collision Course,2017-01-07,Adventure,555400
Collision Course,2017-01-07,Indie,555400
Collision Course,2017-01-07,Early Access,555400
Roadclub: League Racing,2017-01-08,Action,437730
Roadclub: League Racing,2017-01-08,Indie,437730
Roadclub: League Racing,2017-01-08,Racing,437730
Roadclub: League Racing,2017-01-08,Simulation,437730
Roadclub: League Racing,2017-01-08,Sports,437730
Roadclub: League Racing,2017-01-08,Early Access,437730
Word Killer: Revolution,2017-01-09,Action,574630
Word Killer: Revolution,2017-01-09,Casual,574630
Word Killer: Revolution,2017-01-09,Indie,574630
Word Killer: Revolution,2017-01-09,Simulation,574630
Ladykiller in a Bind,2016-10-10,Indie,560000
Lemuria: Lost in Space,2017-03-17,Adventure,563250
Lemuria: Lost in Space,2017-03-17,Indie,563250
Lemuria: Lost in Space,2017-03-17,RPG,563250
Ladykiller in a Bind — Original Soundtrack,2017-01-09,Indie,576920
TankCraft,2014-09-03,Action,531520
TankCraft,2014-09-03,Indie,531520
TankCraft,2014-09-03,Strategy,531520
Stone Age Wars,2017-01-09,Action,521230
Stone Age Wars,2017-01-09,Indie,521230
Stone Age Wars,2017-01-09,Strategy,521230
Nancy Drew®: The Secret of Shadow Ranch,2004-06-01,Adventure,572740
STANDBY – Soundtrack,2017-01-09,Action,578200
STANDBY – Soundtrack,2017-01-09,Adventure,578200
STANDBY – Soundtrack,2017-01-09,Indie,578200
STANDBY – Soundtrack,2017-01-09,Racing,578200
Paul Pixel - The Awakening,2017-01-09,Adventure,569050
Spirit of Maya,2017-01-06,Action,576730
Spirit of Maya,2017-01-06,Indie,576730
Don't Chat With Strangers,2017-01-06,Indie,533170
Match More,2017-01-06,Casual,468540
Match More,2017-01-06,Indie,468540
Match More,2017-01-06,Early Access,468540
Mayan Prophecies: Ship of Spirits Collector's Edition,2017-01-06,Adventure,568160
Mayan Prophecies: Ship of Spirits Collector's Edition,2017-01-06,Casual,568160
Fight or Die,2017-01-06,Action,574810
Fight or Die,2017-01-06,Adventure,574810
Fight or Die,2017-01-06,Indie,574810
Fight or Die,2017-01-06,RPG,574810
Vex - World 2 Unlock,2017-01-06,Adventure,574970
Vex - World 2 Unlock,2017-01-06,Casual,574970
Vex - World 2 Unlock,2017-01-06,Indie,574970
Vex - World 2 Unlock,2017-01-06,Strategy,574970
Vex - World 3 Unlock,2017-01-06,Adventure,574971
Vex - World 3 Unlock,2017-01-06,Casual,574971
Vex - World 3 Unlock,2017-01-06,Indie,574971
Vex - World 3 Unlock,2017-01-06,Strategy,574971
Heroes of Dark Dungeon,2017-01-04,Action,568670
Heroes of Dark Dungeon,2017-01-04,Indie,568670
Heroes of Dark Dungeon,2017-01-04,RPG,568670
Heroes of Dark Dungeon,2017-01-04,Early Access,568670
hack_me,2016-11-02,Indie,526740
hack_me,2016-11-02,Simulation,526740
Pictopix,2017-01-05,Casual,568320
Pictopix,2017-01-05,Indie,568320
Kitten Squad,2017-01-04,Action,547820
Kitten Squad,2017-01-04,Casual,547820
Kitten Squad,2017-01-04,Free to Play,547820
Kitten Squad,2017-01-04,Indie,547820
MHRD,2017-01-05,Indie,576030
MHRD,2017-01-05,Simulation,576030
Final Bravely,2017-01-05,Action,576800
Final Bravely,2017-01-05,Adventure,576800
Final Bravely,2017-01-05,Indie,576800
Final Bravely,2017-01-05,RPG,576800
Spirit,2017-01-05,Casual,561010
Spirit,2017-01-05,Indie,561010
Unalive,2017-01-05,Action,574640
Unalive,2017-01-05,Indie,574640
HoPiKo,2017-01-06,Action,437390
HoPiKo,2017-01-06,Casual,437390
HoPiKo,2017-01-06,Indie,437390
Football Blitz,2017-01-04,Action,516410
Football Blitz,2017-01-04,Casual,516410
Football Blitz,2017-01-04,Indie,516410
Football Blitz,2017-01-04,Sports,516410
Space Hotel,2017-01-04,Indie,564900
MX vs. ATV Supercross Encore - 2017 Official Supercross Pack,2017-01-04,Racing,430324
MX vs. ATV Supercross Encore - 2017 Official Supercross Pack,2017-01-04,Simulation,430324
MX vs. ATV Supercross Encore - 2017 Official Supercross Pack,2017-01-04,Sports,430324
Ride 2 Rising Sun Bikes Pack,2017-01-04,Racing,515130
Ride 2 Rising Sun Bikes Pack,2017-01-04,Simulation,515130
Ride 2 Rising Sun Bikes Pack,2017-01-04,Sports,515130
UNO,2016-12-08,Casual,470220
Button Tales - Original Soundtrack,2017-01-04,Casual,565310
Uno - Rayman Theme Cards,2016-12-08,Casual,560940
Uno - Just Dance Theme Cards,2016-12-08,Casual,560941
Hawks Tactical,2017-01-02,Adventure,571550
Hawks Tactical,2017-01-02,Indie,571550
Hawks Tactical,2017-01-02,RPG,571550
